1.2117742927e+01 8.0115295916e-02 8.9553333495e-01
1.9774182930e+01 1.7328145814e-01 1.1706440017e+00
2.6876742651e+01 4.5673566861e-01 1.0273181921e+00
1.8069928140e+01 1.2353171594e-01 4.8111560775e+00
1.2028900224e+01 2.5296153198e-01 2.7375846295e+00
2.8708311499e+01 2.8965615365e-01 1.8354721321e+00
1.1614471361e+01 1.1771122380e-01 1.7289892707e+00
2.0967514659e+01 1.3160549872e-01 3.5131456816e+00
2.2033482766e+01 3.9917917850e-01 1.9304198158e+00
1.4640841461e+01 2.8568049342e-01 2.0552961436e+00
1.5218772966e+01 5.2587963211e-02 1.0927787971e+00
1.3554969452e+01 1.8219551840e-01 4.2122268758e+00
1.3298822918e+01 2.9908862660e-01 4.8007804896e+00
1.2237464871e+01 1.2800273870e-01 2.9429847436e-01
1.0387889266e+01 2.0699609835e-01 1.8076880940e+00
1.4783975946e+01 4.9630631277e-01 2.2435891240e+00
1.7821793900e+01 1.7960377278e-01 3.9165396942e+00
2.8945401651e+01 4.1125366429e-01 6.2157010927e-01
1.0786006848e+01 4.3567674485e-01 2.8482966243e+00
2.3986165264e+01 2.2056263344e-01 6.9174711137e-01
2.7395605157e+01 3.6807366732e-01 2.5141360551e+00
2.0770842528e+01 1.9550458247e-01 4.6387179406e+00
1.3661028780e+01 8.2966284408e-02 2.1242821134e+00
2.8648695152e+01 2.4853868118e-01 4.1214580434e+00
2.6994097600e+01 1.6502496442e-01 4.7764955608e+00
2.7274938558e+01 4.4044344252e-01 3.1729781534e+00
2.3124984924e+01 3.3642365485e-01 3.1020152680e+00
1.3370409823e+01 4.7531864842e-01 4.5289717486e+00
1.3134931332e+01 1.7501851566e-01 3.7186407147e+00
1.1951634227e+01 1.5849570014e-01 3.4532349958e+00
1.5128885356e+01 1.4302692865e-01 4.5738236330e+00
2.1021296959e+01 2.4128709691e-01 1.9729661943e+00
2.2943403694e+01 3.9420498343e-01 4.2901179827e+00
2.1931032222e+01 9.4618824482e-02 3.4134647138e+00
2.4014717750e+01 2.4523194068e-01 3.7423088708e+00
2.2348491650e+01 7.3988082248e-02 3.0422833400e+00
1.7409783417e+01 1.8832682620e-01 4.6839359240e+00
1.3807953462e+01 1.7695024663e-01 3.6088453465e+00
1.2776717962e+01 3.1105875856e-01 1.6237214308e+00
1.0881891946e+01 5.4526590885e-02 5.8470597420e-01
1.2960181947e+01 2.7756926699e-01 8.2648920195e-01
1.9134353645e+01 3.7736122673e-01 3.3595077457e+00
2.3755063641e+01 4.3174166371e-01 2.6062039781e+00
2.0886495546e+01 2.3016191093e-01 7.7454194232e-01
2.8370713034e+01 6.3259576578e-02 3.0135930940e+00
2.7927556649e+01 3.7485365568e-01 1.9424889181e+00
2.9620312751e+01 4.3423525089e-01 4.1060291148e+00
1.0411864228e+01 2.0341868581e-01 3.8552869788e+00
1.4208853566e+01 3.7885692944e-01 4.4717276055e+00
1.6499672566e+01 2.8166552996e-01 2.4098343698e+00
2.0271060951e+01 4.8014430779e-01 2.3387356019e+00
2.8446301477e+01 4.0818937810e-01 2.4531938535e+00
2.7827973034e+01 7.5262050721e-02 1.2323370875e+00
1.5826294243e+01 4.7093440663e-01 3.1949816637e+00
2.0183588119e+01 4.0493690173e-01 2.0176527923e+00
2.4417375975e+01 1.6108807282e-01 1.4901543658e+00
1.8817457094e+01 4.6413547012e-01 2.9749848785e+00
2.4909728436e+01 1.0282924320e-01 7.5806990033e-01
2.6116151714e+01 3.0320213144e-01 3.8483271546e+00
1.6129401366e+01 3.1894162705e-01 4.4910478679e+00
2.7426328672e+01 4.7796625388e-01 1.4342743730e+00
2.9325291731e+01 1.2930359368e-01 2.0069263962e+00
1.7985166653e+01 2.6406635242e-01 3.2523528603e+00
1.8311853288e+01 1.1133287719e-01 3.8099549245e+00
2.1597087550e+01 3.4272957503e-01 2.5758876821e+00
2.0089855754e+01 2.1645427373e-01 2.9213400501e+00
2.9186939633e+01 3.9517868432e-01 3.0812145393e+00
2.5802335735e+01 3.1472770734e-01 2.6252258579e+00
2.4655831744e+01 3.3833466031e-01 3.9554837215e+00
2.6014966054e+01 8.4595344581e-02 8.4737856761e-01
1.6368459943e+01 9.2471788094e-02 2.5414540742e+00
2.2477519178e+01 6.7614839533e-02 1.4224776334e+00
2.8113697197e+01 3.5671625738e-01 4.1694907145e+00
1.5619489836e+01 1.0811199836e-01 2.6530450097e-01
1.2812208700e+01 4.7440326459e-01 4.0163094281e+00
1.9823746606e+01 4.2927653342e-01 2.8976054452e+00
2.1831723226e+01 1.4457295732e-01 4.3518808214e+00
1.8163407818e+01 1.5182029222e-01 3.7529431132e+00
2.0565445176e+01 4.4352420787e-01 1.6934808438e+00
2.6648225810e+01 1.0005092010e-01 1.4905045670e-01
2.3010005473e+01 3.3136270756e-01 1.4540482155e+00
2.4394645674e+01 1.5723687265e-01 3.4831332214e+00
1.0056690158e+01 2.2964570430e-01 1.7749606546e+00
2.5182790557e+01 3.6684596006e-01 1.2253578752e+00
1.9683753837e+01 3.8153660462e-01 4.4586219175e+00
2.7621266149e+01 2.7442238860e-01 3.9756335720e+00
2.5912845229e+01 3.4048866892e-01 2.5670822048e+00
1.4885574561e+01 2.7148393382e-01 4.2271713219e+00
2.8294584921e+01 4.6973288355e-01 4.0649893201e+00
2.2199712081e+01 1.8495378989e-01 4.6675157615e+00
1.8612232009e+01 3.0194004225e-01 1.7563526737e+00
2.3690749178e+01 2.8709838800e-01 2.2965396269e+00
1.5066595570e+01 6.3726860344e-02 3.4048700975e+00
2.8093879484e+01 3.4534922895e-01 8.6383456829e-01
2.1729124401e+01 3.5458610090e-01 5.0177034114e-01
1.0174640895e+01 4.5089995772e-01 3.2664214261e+00
2.5369103309e+01 4.5297859955e-01 2.8138681994e+00
1.7729625130e+01 5.8440186676e-02 1.2654316465e-01
1.6832131457e+01 2.3405280416e-01 3.5998772055e+00
2.5401021411e+01 4.4463244249e-01 4.5398075545e-01
2.7173745119e+01 3.3415777930e-01 1.0408603085e-01
2.2740204993e+01 2.6922422759e-01 9.8031320559e-01
2.4791330818e+01 1.4171647653e-01 4.3350530079e+00
1.1122181385e+01 4.0209646301e-01 7.3671684294e-01
1.5791022253e+01 3.0436085220e-01 2.9588578749e+00
1.6563240132e+01 3.3096619611e-01 1.9046489870e-01
1.5463840255e+01 1.1741171200e-01 1.3821850739e+00
2.2622413910e+01 5.1671357629e-02 2.3573669196e+00
2.6474387908e+01 8.8136613693e-02 2.3135969809e+00
2.2586338554e+01 2.6682621914e-01 3.0191188781e+00
1.9302285731e+01 3.0755795879e-01 3.1221248771e+00
1.3059589940e+01 3.1580199693e-01 3.5444952670e+00
1.0299753134e+01 1.5000603441e-01 2.7865499451e+00
1.8755486327e+01 1.3933191237e-01 1.2866687502e+00
1.1073284644e+01 1.7135932929e-01 3.4623509034e+00
2.3348343309e+01 6.0790271691e-02 2.7027710478e+00
1.5576252298e+01 2.2329089242e-01 4.0302057922e+00
1.2501430848e+01 2.0225182133e-01 3.6871103304e+00
2.6295687390e+01 4.6634382807e-01 3.6581348827e+00
2.0669327613e+01 4.3848429235e-01 1.5769532344e+00
1.8984854980e+01 4.1963365843e-01 4.1616882613e+00
1.1772087197e+01 4.4739711242e-01 1.3542791320e+00
1.9235479239e+01 1.9848161827e-01 2.0994640325e+00
2.2293967456e+01 3.2268034688e-01 1.6792646688e+00
2.1340146807e+01 1.6911684126e-01 1.8938015930e+00
2.9272488533e+01 9.7671012231e-02 1.2705053409e+00
1.3914985778e+01 3.9710619831e-01 1.3407228021e+00
1.7275277083e+01 2.3740163908e-01 3.3330141667e+00
2.9409819772e+01 2.5530391623e-01 4.0800868176e+00
2.9958723326e+01 3.1082631556e-01 3.2960140470e+00
2.8514571225e+01 4.4861251571e-01 3.2260034775e+00
2.1405052904e+01 4.8647161443e-01 4.6281143687e+00
1.8487281822e+01 2.2594716913e-01 2.8410228801e+00
2.9002101555e+01 3.2837345762e-01 4.7276828538e+00
2.4160403086e+01 2.0993229431e-01 3.4997763972e-01
1.2368037495e+01 1.2078102290e-01 1.4990893232e+00
2.0354976515e+01 2.4787662551e-01 3.8844265685e-01
1.1365716733e+01 1.3712112727e-01 4.5366585086e+00
1.5955338806e+01 2.8243845853e-01 4.2401494820e-01
2.4517367812e+01 2.1697429521e-01 4.9013770723e+00
2.5219776841e+01 4.6110999118e-01 1.1100915400e+00
1.7191008759e+01 1.3326825286e-01 2.8791367346e+00
2.5053925568e+01 3.4855872097e-01 6.0715394799e-01
2.3407830028e+01 4.2374583551e-01 2.6763278418e+00
2.4855119789e+01 3.2040499805e-01 4.0974454459e-01
1.4384579212e+01 2.5856008627e-01 4.2775275204e+00
2.1105136679e+01 4.2194362364e-01 2.4016131051e+00
2.6528608037e+01 1.5457451258e-01 3.6484933922e+00
2.6358667023e+01 4.5827864780e-01 4.9874312745e+00
1.6795862856e+01 1.6311480526e-01 4.7492429531e+00
1.6647456170e+01 3.2556677950e-01 2.1950906485e+00
2.2825874864e+01 2.6219379511e-01 9.9071285655e-01
1.1597623577e+01 3.6311803807e-01 4.4212950765e+00
1.1433614637e+01 1.9863224670e-01 9.5318255699e-01
1.0540614347e+01 2.0967631744e-01 1.5559745004e+00
2.4209616808e+01 4.9265460284e-01 3.7919485545e+00
2.8871459031e+01 4.0695146302e-01 4.2418620052e+00
1.4497213006e+01 3.4989433020e-01 2.0668490105e+00
2.3546484641e+01 2.9096887068e-01 1.1870000706e+00
2.9863901329e+01 9.6309173890e-02 9.1127009967e-01
