2.413759781228590384e+01 4.825440787234847595e-01 3.526981890934303143e-01 1.814174866067731040e+00 1.904293983207618446e+00
2.868287127691665361e+01 1.280615416843137178e-01 2.172816705838603202e+00 1.599496309383572124e+00 1.005024610640666616e+00
2.316017882358620028e+01 3.748890514652175598e-01 1.878079463908515212e+00 9.226172837021932027e-01 1.254197140657339116e+00
2.421436061818726415e+01 7.130162172575528479e-02 8.816343989728628872e-01 1.014217392319486821e+00 1.095302583010045794e+00
1.006364936618701122e+01 4.340812323527720173e-01 3.829312834812401700e-01 1.698070287493234520e+00 1.524170239867546961e+00
2.846005996008335259e+01 4.053165139696839336e-01 2.780029167697547265e+00 1.887539726989019950e+00 1.962049864606547178e+00
2.948635267491803802e+01 2.101684041339142994e-01 1.387151396444297413e+00 1.212777620991304817e+00 1.591722557963295870e+00
2.871187386652169238e+01 1.056532322714265060e-01 2.921856570549267840e+00 7.751238721656708019e-01 1.711333133941393303e+00
2.677612211943458576e+01 2.908523690202005074e-01 3.970165731346535498e+00 8.317748111570192338e-01 1.477715808705800216e+00
1.184486663901342673e+01 1.168267087058699749e-01 2.676856247727680049e+00 5.827264110622272231e-01 1.344569110648592636e+00
1.940201714638516250e+01 2.881360546780916687e-01 4.496507777113571080e+00 8.626545592282259811e-01 1.042441703869670500e+00
2.131681218972456193e+01 3.674256351672363641e-01 2.663671528375880726e+00 1.554756314192215605e+00 1.937991218462468801e+00
2.558096581830266558e+01 7.991029211592777515e-02 2.252596381591701391e+00 9.754775517955927011e-01 1.090213447736833485e+00
2.438719205832043713e+01 1.149061102601926371e-01 9.928281774818529248e-01 1.757226459251736816e+00 1.348180346574734845e+00
1.058012028675552862e+01 2.672397602352468704e-01 2.892444820093841518e+00 1.687862586730556558e+00 1.988642470156383624e+00
2.242743982585953688e+01 2.040855885643286793e-01 6.164000758675187708e-01 7.184757212753727362e-01 1.338219854270215725e+00
1.331234104141527830e+01 4.886672467116651708e-01 4.443556759510602916e+00 5.656164204907846438e-01 1.204681137535875912e+00
2.799439666990511810e+01 2.474284903218831322e-01 2.424057309763936630e+00 5.069661756089727245e-01 1.332351030645392065e+00
1.649235553242078112e+01 5.612222937876934492e-02 3.430383010000029653e+00 5.566920555208785260e-01 1.294773966058104131e+00
1.286996771355181224e+01 4.247217919757556581e-01 4.310168910500991934e+00 6.419893272315173594e-01 1.723726241838900552e+00
1.827035994252724294e+01 2.358794534987586067e-01 4.211789043702490964e+00 1.488172053080645929e+00 1.628326754323585313e+00
2.050973131392866122e+01 9.633692081104347493e-02 3.843721264801321258e+00 1.046259913481436765e+00 1.637205224597520381e+00
2.258449593783129927e+01 4.170982396122273617e-01 2.490809722718949182e+00 1.458746904365440189e+00 1.768083269882029462e+00
2.260366956009578843e+01 2.084740238502516552e-01 4.667171101747393358e+00 9.478262438443392224e-01 1.631504837057871971e+00
1.445624133912797937e+01 3.772338489174245635e-01 4.866122671014831980e+00 7.354990346532048751e-01 1.783921641981495387e+00
1.463565086411178484e+01 3.060807704078045699e-01 1.645908287225760658e+00 1.444386609368426333e+00 1.676806415168010655e+00
1.585687562424027064e+01 4.197936297632053337e-01 4.181127581833405493e+00 1.369762561971891390e+00 1.607747084107084667e+00
2.515186798740842278e+01 3.139832024692807977e-01 2.084251494811685923e+00 1.177054989227575010e+00 1.796189757405950660e+00
1.169097734596810589e+01 9.812961657587870867e-02 1.849752658934203486e+00 1.382254357248855037e+00 1.751027702545811859e+00
2.604533555274801415e+01 9.268970451799374288e-02 3.539961913674944505e+00 9.959742689579929031e-01 1.365358337951759982e+00
2.092380049617233695e+01 2.793046232726900113e-01 6.933092724943108465e-01 9.607034424324379929e-01 1.215583977611715438e+00
2.388262691223635414e+01 1.473508005871962678e-01 3.912679048465528719e+00 1.310220743296000023e+00 1.261311736909939807e+00
2.912545652835549959e+01 4.774195565286910581e-01 4.234538397239493435e+00 1.658656766250897974e+00 1.298373685267403488e+00
1.725411618285818349e+01 3.598064736060513358e-01 2.331375667614719482e+00 1.160472450199624639e+00 1.888669727923193431e+00
1.675244301351140663e+01 3.720025537087387479e-01 8.301681654241441777e-01 1.119322693374995348e+00 1.084135718158941275e+00
1.082375937471145733e+01 3.965889674514608276e-01 7.137115603103277861e-01 1.153467821953485739e+00 1.187731364217032848e+00
2.479947338854277206e+01 8.397299653511303141e-02 4.988528376280368271e+00 1.680634276948528738e+00 1.054004755101184410e+00
1.314407893518885828e+01 3.126956663781679802e-01 1.976293136819702312e+00 1.952611315863385988e+00 1.036397406351743156e+00
1.139564607728013179e+01 1.028977889739924045e-01 2.857550505997630719e+00 1.030459158349156468e+00 1.195436827249668488e+00
2.988948518767307760e+01 1.794927698218258261e-01 4.769560808889091952e+00 1.524827256513692886e+00 1.583079214039684768e+00
1.394984008072597703e+01 3.294637958430871039e-01 4.783175307909670160e+00 1.711647913876671145e+00 1.158281928160370011e+00
2.329264320355615325e+01 8.977626172962677176e-02 2.144261682361107813e+00 7.401797904650411208e-01 1.357551664652790979e+00
1.745543923409933029e+01 1.751543236729923292e-01 2.994719552057722556e+00 1.967671917182858499e+00 1.241096764189018042e+00
1.494591978649418351e+01 1.189768362586764300e-01 4.382482318087696171e+00 1.866830762536927590e+00 1.548636464929431522e+00
1.833735090611089902e+01 4.530438837483875547e-01 1.333891856072120685e+00 9.281948774027466431e-01 1.388813669274842511e+00
1.935734101215145486e+01 4.847862606479607650e-01 1.910364389422311904e+00 5.469372252003372736e-01 1.360399508692444748e+00
2.998406114320594185e+01 3.951894644376280907e-01 4.106878426092182899e+00 1.926936801658787335e+00 1.861646215344897382e+00
1.631098839423987812e+01 3.250119314149387817e-01 9.706422588163547971e-01 7.529505365343487355e-01 1.596805123728621378e+00
2.921917581287924648e+01 1.653942983009942802e-01 1.356992556926671423e+00 6.808368140678588976e-01 1.380494188373676101e+00
1.100587391288637917e+01 2.893754080432482945e-01 3.602720032552542140e+00 1.986589787000044627e+00 1.535190216355541537e+00
2.643746070069060750e+01 1.436444377007238538e-01 4.292863481826988403e-01 7.021740352565342125e-01 1.555061146546275586e+00
1.158817335502132906e+01 4.227171792529819672e-01 2.280230364971495227e+00 1.402938121342752975e+00 1.813902078931440176e+00
1.098303585918196390e+01 2.209936288099262347e-01 3.384529496070127763e+00 1.730679058466016773e+00 1.110018110926561663e+00
2.575524798323659681e+01 2.760136653506657933e-01 1.191140985092278420e-01 6.769272601329915373e-01 1.601779438604055805e+00
2.660989662067748895e+01 1.343302875256940088e-01 2.987593965006468899e+00 1.362216013895733990e+00 1.421915257290096157e+00
1.602570971657188181e+01 3.018068725040572442e-01 1.219423445928101479e+00 1.052837596005131271e+00 1.180256568491698577e+00
1.738494025808594756e+01 1.387960986036046451e-01 3.258285662804698557e+00 1.281086116455350421e+00 1.852410776516052682e+00
2.465020310307090412e+01 3.916250137381088181e-01 2.612299432916839192e-01 1.233962436230163107e+00 1.212364091951593670e+00
1.760536284718403977e+01 2.235020401739662987e-01 3.164503022138932531e-01 7.935530751561952201e-01 1.105711709012074717e+00
1.596137570303234199e+01 3.656524210979594791e-01 4.599105966361945796e+00 1.142098467486230895e+00 1.435445695184784487e+00
1.140322111179196440e+01 2.124704190923033531e-01 5.476129774362599179e-01 1.792016826225896864e+00 1.286344032143137639e+00
2.888100296409188772e+01 4.058720624957589118e-01 1.589856374190772081e+00 1.319970469329321716e+00 1.922646140114725455e+00
2.890144083996606028e+01 4.463196861945097904e-01 1.635589013072958231e+00 1.974893207454457844e+00 1.620682123124936425e+00
2.212898210008529531e+01 3.286755948241043002e-01 3.320090422758497972e+00 8.239138196356629029e-01 1.517911820625684971e+00
1.525488801766788782e+01 1.691288812137908826e-01 4.701772736806815178e-01 8.123010912180188559e-01 1.166670869453128923e+00
1.195557759410508680e+01 3.089248785990768020e-01 2.365300625553958369e+00 1.946487246664817983e+00 1.497823875532075633e+00
2.781726808868211265e+01 1.085398348943844293e-01 4.077214909214431415e+00 1.490235450739270551e+00 1.455041929560724645e+00
1.296280660092308068e+01 1.361677904474771772e-01 3.972595382560191180e+00 6.498108996206413135e-01 1.014165688072310445e+00
2.343782493410433432e+01 3.699983058958385418e-01 2.779502573005167010e-01 1.603337007799040759e+00 1.649241489362480717e+00
1.891998925290927147e+01 3.359419399125181949e-01 3.716706296732275039e+00 1.533774245145048676e+00 1.819297104160322531e+00
2.188550662550515469e+01 1.904861801458896386e-01 4.530267701853615492e+00 1.807672324165021216e+00 1.466382427061469595e+00
1.489434799542677901e+01 1.763054765947337232e-01 5.736105940266859049e-01 1.982858649736973344e+00 1.506242149335562219e+00
2.116879874399306516e+01 4.030550044493784734e-01 3.923680735635497019e+00 1.993662467022500051e+00 1.023025463718898465e+00
2.390851717846992841e+01 2.741742292851294116e-01 5.360871319880677888e-01 8.845966901896629153e-01 1.821890115420669032e+00
1.776676153063113262e+01 2.938386910575528366e-01 3.212174132568585971e+00 1.960951207777530847e+00 1.123641684487372894e+00
1.207472811865466689e+01 1.597675668949462002e-01 2.521567337003538078e+00 1.835121106595805296e+00 1.833446723675995926e+00
1.553210436409037598e+01 3.349220646048640671e-01 1.055815568477896704e+00 1.243084749551698120e+00 1.087720458187857453e+00
1.382567265774170551e+01 2.311237508404365149e-01 3.016944751991656570e+00 7.293818764546011746e-01 1.135929186481692055e+00
2.635722769258757836e+01 1.971299967343340676e-01 2.087566802716189773e+00 1.509689277148338116e+00 1.320714786205523739e+00
2.616099247804302763e+01 7.924136056152444874e-02 2.015709085600178252e+00 9.123165382603886098e-01 1.614648839734906582e+00
1.473842248793767595e+01 3.312921271058142936e-01 1.185069150807867011e+00 1.270459435662168790e+00 1.312619323055347342e+00
1.916834110744768793e+01 4.598963975836602436e-01 2.621697925921624428e+00 8.423140453352047086e-01 1.400174274266960284e+00
1.668861520655358888e+01 3.079550485705246921e-01 1.492232177682727645e+00 7.656765485790041348e-01 1.532149713568376814e+00
1.869816319207013322e+01 1.079348306922710277e-01 3.604709189596418284e+00 1.858261896531989255e+00 1.866425799963379983e+00
2.333506348379458473e+01 4.896587298037622382e-01 5.144316922130567349e-01 8.938761549032535614e-01 1.352253150587096941e+00
1.121909010292725917e+01 4.705332622101712214e-01 4.281956941513026749e+00 1.717870480992096160e+00 1.134268761693224103e+00
1.692802672489835203e+01 1.306173101394271230e-01 4.910324503591791512e+00 1.419782175810475389e+00 1.944196173949189754e+00
2.100620781810651394e+01 2.074091716425547349e-01 2.697167544245596904e+00 8.561812546309552907e-01 1.773070118109220328e+00
2.838579973315897931e+01 4.584111011433562033e-01 7.496748133937400915e-01 1.767261753284040449e+00 1.154764115092513199e+00
2.377082914185882245e+01 2.846730090893506704e-01 4.482849641810756403e+00 1.135085638649006690e+00 1.177070268511978490e+00
1.951955548125494744e+01 7.571128647595480599e-02 4.141841954329425590e+00 1.289552994048756895e+00 1.445571471615221260e+00
1.901782460227081728e+01 3.176133526458793654e-01 4.538537808142356411e+00 5.433137501080517184e-01 1.405686057692745017e+00
2.710641145441970323e+01 2.719959159852680664e-01 4.633993074804607204e+00 1.474120849687387880e+00 1.827405203939881595e+00
1.793371771179053908e+01 3.581469330753601632e-01 2.002058369355296907e+00 9.045940952100439691e-01 1.686823719742228445e+00
2.737507806987602521e+01 2.399271678005420738e-01 1.249978913510614742e+00 8.691347908667752531e-01 1.278036186074703151e+00
2.968345471909344013e+01 2.539748231900696984e-01 3.301130287512559658e+00 1.513961570110078148e+00 1.895817640737290866e+00
2.154589137644097718e+01 2.335653805802699878e-01 9.025461780901153919e-01 1.207401041530677954e+00 1.002485927386347564e+00
2.976422785550669659e+01 2.183619385488176357e-01 1.773483552544985242e+00 1.559608755656538559e+00 1.734156047829283676e+00
1.753585513173678123e+01 2.503496935729321304e-01 1.719042350347879777e+00 5.234680834751529455e-01 1.847679965104561006e+00
1.705927698691398220e+01 3.605003602350012604e-01 1.503554717306451183e+00 1.098669732938791110e+00 1.930089525873100786e+00
2.751775185608861918e+01 4.970318810342035376e-01 1.172233683619510414e+00 1.075888587721421707e+00 1.170260806935327969e+00
1.071539907958559112e+01 4.403529005422578968e-01 1.614933351182187060e+00 1.831980852797217230e+00 1.761299255202659619e+00
1.816783715030140911e+01 1.558742663189418010e-01 4.818414117249789186e+00 1.738185669316664406e+00 1.472087719556572916e+00
2.308673510530289619e+01 3.990397244606667670e-01 2.770360877089158347e+00 1.372420865746243557e+00 1.303216797370119862e+00
2.355858409825244593e+01 3.832989203327064609e-01 2.913219003666439377e+00 7.915049689593962601e-01 1.540382338341492297e+00
1.998960290405712215e+01 5.698151189488793317e-02 2.188873279023813290e-01 1.747354868831902941e+00 1.912472884641838844e+00
1.567367259145642677e+01 1.930668419048500728e-01 4.353523544197108741e+00 1.646136917425697899e+00 1.562572130645957902e+00
2.728143908138407170e+01 4.128259304021363874e-01 4.935976811333064873e+00 1.802527148332330409e+00 1.840728357753894873e+00
1.685016229604837434e+01 4.357455970017726221e-01 3.644341773631375236e+00 1.196099454442254073e+00 1.999021626754536651e+00
2.009132890257404824e+01 2.686933403909610996e-01 4.708361200808984570e+00 5.118711408203326929e-01 1.060020598939440450e+00
2.529687310584799320e+01 3.630740925413252218e-01 3.744075828825169872e+00 8.470839995303603986e-01 1.794673851736464210e+00
1.370211181884471863e+01 2.453426722637928048e-01 1.564721265365903724e+00 1.475990599325294195e+00 1.697525476397278910e+00
2.080560929294318129e+01 4.440629229381590770e-01 1.087057252709925148e+00 6.706132866676007831e-01 1.949019916219044024e+00
1.506688674555113394e+01 6.930147669879778427e-02 1.254523931935505709e+00 1.303122414428362408e+00 1.983362981903017630e+00
2.125917451544742676e+01 1.014864081465607637e-01 3.999570883974168822e+00 1.915481832303922216e+00 1.485311089706316867e+00
1.964439867341912915e+01 2.007475501000677842e-01 3.081302626996539562e+00 1.882568673388883784e+00 1.525599667204618370e+00
2.958627777630092481e+01 2.567218957863506845e-01 2.112278697117739856e+00 1.182863045527144941e+00 1.463177423221077467e+00
2.747637649837746920e+01 1.736501553869407022e-01 3.123134333574704158e+00 6.550776282224965996e-01 1.017950466199952997e+00
2.657288049947531761e+01 1.122120826683640493e-01 9.502677255881150087e-01 1.633235888060280860e+00 1.417959224160905141e+00
1.651735850410646478e+01 2.483896048537271306e-01 1.454551573586843283e+00 1.501692131472691871e+00 1.916745986470486995e+00
2.285206201724577824e+01 1.261161173974418293e-01 2.393491076301489606e+00 1.386100414031740780e+00 1.569404684756386725e+00
1.450625082041528024e+01 1.703830893816540848e-01 1.710106094684597178e+00 1.338309972992627772e+00 1.871509885163962217e+00
2.906647589273510590e+01 3.442092863657312263e-01 1.950581834261634340e+00 9.553393761182689126e-01 1.671949985061254695e+00
2.825136273153175992e+01 2.602088366989813162e-01 2.529264173982442188e+00 1.787636975120466820e+00 1.859193259061197701e+00
1.784758393213795813e+01 1.823586414582440418e-01 1.293980184376940235e-01 1.580284495380161136e+00 1.807931512850760036e+00
2.490918089085428022e+01 2.269286609191827342e-01 1.820432401575889259e+00 1.768914294040013324e+00 1.787396739506196042e+00
2.568095945674553349e+01 3.927914701397912101e-01 3.060227150617081726e+00 7.172961520401960334e-01 1.893555326225375257e+00
2.229274718693433499e+01 1.326347945013728324e-01 2.392734410637624709e-01 1.436424381476069989e+00 1.318126516858133090e+00
2.015154293148330567e+01 3.892692402822449105e-01 3.180974057177436976e+00 6.082636441618323175e-01 1.268294971528471482e+00
2.235034522093106091e+01 3.385528564838561905e-01 2.049992991901156358e+00 1.843252695894495030e+00 1.681880356050658332e+00
1.801125256856454726e+01 3.222820364428593543e-01 4.737025763184088412e+00 9.863141616881200280e-01 1.747374270108139171e+00
2.276217690664653048e+01 3.556902902878870121e-01 6.567717168223520252e-01 1.259790662139704809e+00 1.129705747654221382e+00
1.414457575690889080e+01 3.025055319632898865e-01 3.751248231607663186e+00 1.224472006141754443e+00 1.118103448269847311e+00
1.263377265738352051e+01 4.496914739033764929e-01 2.201259293345515733e+00 1.057074875049715423e+00 1.370311528178346672e+00
2.590035949611045396e+01 1.467161931400807751e-01 2.328525269675931320e+00 1.464695375271585664e+00 1.067530018270969716e+00
1.620919006266345974e+01 4.516278165978341308e-01 5.921844419239439272e-01 9.386617469368864208e-01 1.550297073287145277e+00
1.259907290571211469e+01 6.537935100419638157e-02 2.571159084993501764e+00 7.799125370801415214e-01 1.427259443175664000e+00
1.718175385999234805e+01 3.513969552878929981e-01 3.382713318710899753e+00 1.577185293045387571e+00 1.046990615491622867e+00
2.294109448261288264e+01 4.374735641364042582e-01 3.284129218876875367e+00 6.892617423257496601e-01 1.327379841401593374e+00
2.033200711173611808e+01 3.466164365479969534e-01 2.468535213379746462e+00 7.591183677075150626e-01 1.992505016594824152e+00
1.546699798140798165e+01 2.007710480320115676e-01 4.148934217633748922e+00 1.906519423643636024e+00 1.702220065599953980e+00
2.694542703940304307e+01 4.747033900496448466e-01 2.428629577083130098e+00 1.571582969060810520e+00 1.075662711278392525e+00
1.612891889402420631e+01 4.727002690366587379e-01 3.565091426736370916e+00 1.021900844808627751e+00 1.875752510062086209e+00
2.360232863277031967e+01 4.778435889700862194e-01 3.895432461062509955e+00 6.594090591708705595e-01 1.280502149134567613e+00
2.028607773573296313e+01 4.161025513509372109e-01 3.672898925560000638e+00 1.825841905093859907e+00 1.956228895772359699e+00
1.014815671303170852e+01 4.949038509932122132e-01 4.412401469500727202e+00 1.610844426601777624e+00 1.650802435874080487e+00
1.403035823046613650e+01 1.421583085134481006e-01 4.334076839582355234e+00 1.107602664392628444e+00 1.104560325597551129e+00
2.582314948718977021e+01 2.164538874026357695e-01 4.050047629215606904e+00 1.896865266218151769e+00 1.375530629236423996e+00
2.060094377133936661e+01 3.530734820057525591e-01 2.820521647745987348e+00 1.677040062696250278e+00 1.775983475618015062e+00
1.848094984448930234e+01 2.211989719115740050e-01 1.139305028384225871e+00 6.040532995592705623e-01 1.032104633848096142e+00
1.536589493440616039e+01 3.790359666035453268e-01 3.107808409609912115e+00 1.424462002195868493e+00 1.057656019826405558e+00
1.228226050973023398e+01 9.471599385413501104e-02 1.922203365547520804e+00 1.123615157412817700e+00 1.512878222178175136e+00
2.481919822595354930e+01 6.182138062213610175e-02 2.304446515717851085e+00 8.814871375482973281e-01 1.617546399098032772e+00
1.887125583057382272e+01 2.837365519225895638e-01 2.634606059122618138e+00 1.343589439969195221e+00 1.728648984244404385e+00
1.037479768711186878e+01 2.293759594848966965e-01 3.782809572449005842e+00 1.331497623442205791e+00 1.665280886906552738e+00
1.218525939999864605e+01 2.624082134701239410e-01 2.594566223400767147e+00 8.220986115086151846e-01 1.397534264255445802e+00
2.768886259453310217e+01 1.613090526944272740e-01 1.907752088834301918e-01 6.215050167965234795e-01 1.972887682869808090e+00
2.075454968869903993e+01 2.964148579518140481e-01 3.694176420562490293e+00 1.171765542230747803e+00 1.247195715279735717e+00
2.146608456883858196e+01 1.232956511412089950e-01 1.447070902799572067e+00 1.393183006203017493e+00 1.257456115489905546e+00
1.924844576568755272e+01 4.632872953109894998e-01 4.832928688368578030e+00 1.411448701668117423e+00 1.147808032306106618e+00
2.534304864965769610e+01 1.534667999715682019e-01 3.493175624170840265e+00 1.035504699789343563e+00 1.905227893570765385e+00
2.191629271501373211e+01 3.473480502384097002e-01 4.881942741919313988e+00 1.588029543571933822e+00 1.579825764051855597e+00
1.173834580273935302e+01 3.817097550858583044e-01 1.710020766614122334e-01 1.078021535739805081e+00 1.306490426490672707e+00
1.340057609440971120e+01 3.214304954762425282e-01 8.485385918501061608e-01 1.250203384479953161e+00 1.414848887393705956e+00
2.709759414012851764e+01 4.094856120346732631e-01 4.620637999367594340e+00 1.241401892857871614e+00 1.715831087268339994e+00
1.579642644862988554e+01 6.722209514496188532e-02 1.544537121731929918e+00 1.063969803091294519e+00 1.029334133170524801e+00
2.542904350723081564e+01 2.803480632272620787e-01 3.455633293674922779e+00 5.939536521740301778e-01 1.230036652811680842e+00
1.270442316956759399e+01 4.661016058429446329e-01 3.810367157469999544e+00 1.706373534392649605e+00 1.586014559631758747e+00
2.169321335060598699e+01 1.640676532733344462e-01 3.271366404784523119e-01 1.090765513392753627e+00 1.434456979994043202e+00
1.307520617402693830e+01 4.572480256973036616e-01 1.024606582144152789e+00 5.786475973546694185e-01 1.656818009362840627e+00
2.170429679069322759e+01 4.285164901033772233e-01 1.670475636373732309e+00 1.627695568999796727e+00 1.207801928845520179e+00
1.367597822003793695e+01 1.859532364308473795e-01 1.280285809000305974e+00 1.274914380672634406e+00 1.484620591874637130e+00
2.452407350165664468e+01 2.368142417661441290e-01 1.109147541834506034e+00 1.873196392390767517e+00 1.965665004918137004e+00
2.853923361669975733e+01 2.647060294757478949e-01 1.054861846177941986e+00 8.049361112815740515e-01 1.705899745740507845e+00
1.870066669518654123e+01 4.667075528456278155e-01 4.103118147424522633e-01 9.160548843579052747e-01 1.191920926418603255e+00
